url,comment,year,photographer,number,road,suburb,lat,lon
http://purl.slwa.wa.gov.au/slwa_b3799955_35,"315748PD: Corner of Mounts Bay Rd and Mill St, Perth, April 1992",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799955_36,"316272PD: Westralia Square seen from Mounts Bay Rd, Perth, October 1991",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799955_37,"316415PD: Parmelia Hilton, Mounts Bay Road facade, Perth, April 1992",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799956_1,"311222PD: Emu Brewery, Mounts Bay Road, Perth, April 1981",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799956_2,"311223PD: Emu Brewery, Mounts Bay Road, Perth, April 1981",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_1,"311215PD: Swan Brewery, Mounts Bay Road, Perth, March 1981",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_2,"311219PD: Swan Brewery, Mounts Bay Road, Perth, April 1981",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_3,"311221PD: Swan Brewery, Mounts Bay Road, Perth, March 1981",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_4,"312063PD: Swan Brewery, Mounts Bay Road, Perth, December 1983",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_5,"313995PD: Swan Brewery, Mounts Bay Road, Perth, May 1985",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_6,"313996PD: Swan Brewery, Mounts Bay Road, Perth, May 1985",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_7,"313997PD: Swan Brewery, Mounts Bay Road, Perth, May 1985",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_8,"313999PD: Swan Brewery, Mounts Bay Road, Perth, May 1985",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799957_9,"314059PD: Swan Brewery, Mounts Bay Road, Perth, December 1985",1981,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799958_1,"313998PD: Sewerage pumping station on Mounts Bay Road, Perth, April 1985",1985,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799959_1,"315460PD: Aboriginal protest camp opposite the Swan Brewery, Mounts Bay Road, Perth, February 1989",1989,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799959_2,"315461PD: Aboriginal protest camp opposite the Swan Brewery, Mounts Bay Road, Perth, February 1989",1989,"Smith, Betty, photographer.",,MOUNTS BAY ROAD,PERTH,-31.954810,115.848279
http://purl.slwa.wa.gov.au/slwa_b3799960_1,"311035PD: 6-18 The Esplanade, Perth, December 1980",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_2,"311130PD: Elder Building, The Esplanade, Perth, September 1991",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_3,"311131PD: Commercial Travellers' Association of Western Australia (centre), 14-16 The Esplanade, Perth, September 1981",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_4,"312291PD: 12-28 The Esplanade, Perth, January 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_5,"312292PD: 8-18 The Esplanade, Perth, January 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_6,"312293PD: Alf Curlewis Gardens, The Esplanade, Perth, January 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_7,"312294PD: The Esplanade, Perth, January 1981",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_8,"312405PD: Lawson Flats, 6 The Esplanade, Perth, January 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_9,"312406PD: The Atlas Building, 8 The Esplanade, Perth, January 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_10,"312407PD: 1 The Esplanade, Perth, January 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_11,"312408PD: 1 The Esplanade, Perth, January 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_12,"313554PD: The Esplanade, Perth, November 1985",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_13,"313757PD: The Esplanade, Perth, March 1985",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_14,"313758PD: The Esplanade, Perth, March 1985",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_15,"314725PD: 1-18 The Esplanade, Perth, September 1981",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_16,"314726PD: 6-18 The Esplanade, Perth, September 1981",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_17,"315750PD: Exchange Plaza, April 1992",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799960_18,"315751PD: Exchange Plaza, April 1992",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799961_1,"311036PD: Allan Green Plant Conservatory, The Esplanade, Perth, December 1980",1980,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799961_2,"313754PD: Allan Green Plant Conservatory, The Esplanade, Perth, March 1985",1980,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799961_3,"313755PD:  Allan Green Plant Conservatory, The Esplanade, Perth, March 1985",1980,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799961_4,"313756PD:  Allan Green Plant Conservatory, The Esplanade, Perth, March 1985",1980,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799965_1,"311316PD: Dept of Fisheries & Wildlife, 108 Adelaide Tce, Perth formerly the Perth Girls Orphanage, September 1981",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799965_2,"312227PD: Dept of Fisheries & Wildlife, 108 Adelaide Tce, Perth formerly the Perth Girls Orphanage, May 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799965_3,"312241PD: Plaque on the Dept of Fisheries & Wildlife, 108 Adelaide Tce, Perth formerly the Perth Girls Orphanage, May 1983",1981,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799966_1,"311317PD: Sydney Atkinson Motors car yard vacated for the building of the Merlin Hotel, 121 Adelaide Tce, Perth, September 1981",1983,"Smith, Betty, photographer.",,,,NA,NA
http://purl.slwa.wa.gov.au/slwa_b3799966_2,"311324PD: Silver Goldberg & Associates, 263 Adelaide Tce (corner of Victoria Ave), Perth, September 1981",1983,"Smith, Betty, photographer.",263,ADELAIDE TERRACE,PERTH,-31.958636,115.865272
http://purl.slwa.wa.gov.au/slwa_b3799966_3,"311920PD: ABC studios, 191 Adelaide Tce, Perth, November 1983",1983,"Smith, Betty, photographer.",,,,NA,NA
